process,energy,pat_sign,pat_len,geom_sign,geom_len
23,77.987813,8.416033,0.634246,14.287354,0.793250
32,65.503460,6.470184,0.263504,2.455902,0.562571
24,94.873090,5.703744,1.348265,4.344103,1.163523
42,155.086194,3.006783,0.146221,2.058694,0.432039
32,71.747158,7.356003,0.345939,2.686989,0.554213
32,42.182275,46.590004,2.825979,16.630028,1.683501
32,49.410860,2.224681,0.036309,3.467021,0.236937
42,31.943368,19.529501,0.419740,28.461126,0.633887
42,169.852133,23.353889,5.682759,15.368243,2.379990
42,76.187975,6.817781,0.187839,6.934850,0.445494
42,71.762412,9.019174,0.206563,6.586126,0.477890
23,100.882399,4.201139,0.282710,8.066856,0.521497
24,84.389606,11.746942,14.506909,5.904981,3.209409
32,113.048730,14.849574,1.749736,8.104048,1.328851
42,35.873952,3.150759,0.065307,2.546105,0.283802
24,92.892183,12.330984,1.126755,2.713617,2.047248
23,58.103130,12.536485,1.150369,8.968356,1.075984
32,146.739516,5.548354,0.904544,4.837290,0.951655
24,172.551395,14.374844,4.111419,21.546171,1.982008
42,65.222395,10.794175,0.253919,5.558688,0.484059
24,34.217956,21.529871,1.798437,16.750116,1.436167
42,68.416206,16.810703,1.230006,27.327335,1.161620
42,82.718079,5.937837,0.112031,3.002803,0.376165
32,56.133439,6.312293,0.143017,7.807763,0.353736
42,112.880941,19.804625,3.409218,5.121015,1.714027
32,73.862813,3.147752,0.191240,8.178914,0.420551
42,40.612144,5.174093,0.063155,4.098336,0.238855
21,111.941589,2.785200,0.131695,4.758814,0.337874
42,51.761319,13.344340,0.819883,10.091157,0.900885
42,32.841718,7.799606,0.078941,10.247919,0.291897
32,49.124934,6.753315,0.084869,8.165391,0.311775
23,37.110432,19.868250,1.116944,35.072002,1.049014
42,133.437770,3.807503,0.384158,14.041665,0.603889
32,214.107689,7.687395,0.886578,5.215124,1.015184
32,59.127851,7.077743,0.142180,3.756298,0.360561
24,50.669192,11.289532,0.405201,3.117113,0.849066
42,74.228555,15.444892,2.496442,10.114699,1.592365
32,65.726915,8.813117,0.296159,2.358939,0.481714
42,83.002964,10.614603,0.536003,2.587562,0.685531
42,31.068129,2.051931,0.009376,5.734077,0.058111
42,60.839851,9.072038,0.352207,5.002774,0.584755
23,51.379634,8.608868,0.200400,6.416838,0.413793
23,64.351390,6.114516,0.217753,5.239674,0.553308
42,70.824501,9.490137,0.760633,11.074372,0.882283
32,31.179707,3.613621,0.026088,9.545423,0.180850
42,142.957710,5.481546,0.463765,10.930594,0.874918
23,33.060385,5.652049,0.129897,4.248346,0.377373
32,63.696336,5.609804,0.094270,2.355105,0.376728
32,70.859611,8.370788,1.257434,4.496016,1.119256
32,105.142332,8.740844,1.514980,6.149075,1.334126
42,44.329795,5.853720,1.623868,20.134817,1.210624
24,54.782438,23.306515,2.186533,3.004741,1.757249
32,39.772835,10.384872,0.196079,3.437698,0.441895
23,85.869302,1.783157,0.014887,2.235743,0.231964
32,72.995899,6.987616,0.541299,5.091214,0.761962
42,69.040913,9.193083,0.550998,10.433154,0.773332
23,65.085076,14.179969,1.956895,12.023666,1.335459
23,63.326998,1.613515,0.015828,10.901086,0.115524
42,119.944695,7.062112,0.592159,3.697829,0.722212
32,53.347051,22.810089,2.095715,13.410919,1.435926
32,125.887782,5.946012,0.217110,4.438114,0.471960
24,58.660994,8.461218,0.426595,14.268450,0.730419
32,43.093150,7.534867,0.208428,7.749818,0.420344
32,44.301412,8.393204,0.087450,10.566383,0.285287
42,67.101520,17.914766,1.213637,11.664577,1.135893
32,42.966647,3.497732,0.044528,2.153731,0.144318
42,155.613369,11.066449,1.254692,3.442841,1.010632
32,37.020364,13.778467,0.489008,80.747452,0.712565
42,115.517835,19.374311,2.258971,17.455627,1.527075
32,42.272803,27.624224,1.794811,4.389902,1.317542
32,36.688641,6.780128,0.050072,10.872765,0.218261
24,97.393188,33.000031,18.864395,19.993917,4.152801
24,214.162957,28.452890,6.974979,5.499099,2.485643
23,45.015373,3.306368,0.060314,2.918703,0.250122
32,158.947492,2.377795,0.292433,4.486962,0.501217
24,43.090097,12.234487,0.404275,5.675385,0.669720
42,54.818620,18.032675,0.765590,13.310518,0.750094
24,269.366841,39.864861,41.940411,17.120008,5.285084
32,37.885018,7.226912,0.140624,5.239153,0.343150
32,206.180873,10.821424,2.964141,5.380227,1.779486
23,37.270728,16.300632,0.292198,31.693050,0.551310
32,176.404782,27.177813,10.625931,8.012285,3.433323
32,65.250116,5.884608,0.075469,3.748476,0.153635
32,36.224143,3.713310,0.039635,7.169902,0.189933
23,48.736512,4.025758,0.079447,2.456912,0.338985
42,65.365179,21.688963,1.113910,5.059135,1.157589
32,42.694722,6.829445,0.101480,2.413241,0.285599
21,134.154977,1.583424,0.218895,3.554247,0.470531
23,33.769214,8.705132,0.174187,7.380733,0.418590
32,38.955514,3.148665,0.023383,3.206838,0.159442
21,59.543121,1.882416,0.013617,2.329618,0.095477
32,100.485187,15.573353,2.748185,3.360332,1.505255
42,163.827719,11.664621,1.778565,12.200228,1.363328
24,95.029143,10.658466,5.023090,11.519694,2.192370
42,144.743107,3.988614,0.650035,3.971496,0.721355
32,53.690162,9.599361,0.283477,15.494177,0.506182
32,49.467366,9.739101,0.361956,4.695852,0.647277
23,166.319931,14.768606,34.895603,10.473910,5.582815
24,38.354049,3.434254,0.041425,3.172163,0.261285
42,40.722204,9.626595,0.144794,17.939491,0.391076
32,129.911844,5.999065,0.736808,3.459504,0.833568
32,123.919070,11.498689,7.660694,3.667055,2.941919
42,53.403757,43.610897,6.012669,19.205099,2.252525
24,42.567908,27.402246,1.759336,4.900887,1.349944
23,193.518121,11.930495,9.610174,2.379881,3.194317
42,42.872435,4.856752,0.043492,6.516399,0.225887
32,103.510574,8.223327,0.261187,13.908508,0.508902
21,48.421154,20.896936,1.390588,17.905945,1.134313
23,94.964713,10.183006,0.670160,5.441081,0.851295
24,46.789730,19.689442,2.208349,6.310358,1.470238
23,159.086365,3.879564,0.479950,9.930469,0.719541
32,109.801691,5.112823,0.110223,2.132060,0.357587
32,95.676493,29.192881,3.467825,9.526278,1.892739
24,34.070624,14.482868,0.295161,3.005355,0.501839
24,60.616987,8.487608,0.263158,17.182243,0.509775
42,164.151580,13.111249,1.800024,19.502190,1.461496
42,100.332475,13.927682,0.521705,3.098959,0.727342
32,115.727527,15.711491,1.393595,5.286526,1.065195
42,68.014996,8.897576,0.469390,47.472042,0.677032
24,31.774849,18.334826,0.410951,6.093374,0.666238
32,144.681175,28.068378,3.625417,14.351420,1.849013
32,59.690331,7.154209,0.223002,3.628006,0.520115
32,66.068524,12.049007,0.423065,7.477539,0.635607
23,68.683089,15.463495,0.404816,3.028324,0.575689
23,40.813187,35.858700,1.724844,5.788388,1.105936
21,54.830727,1.725517,0.016888,2.598582,0.303636
32,68.967809,7.215663,0.203083,18.566561,0.453231
32,88.464121,6.113557,0.198195,19.680712,0.433871
32,42.146455,10.017094,0.248080,2.157634,0.458470
42,95.005777,11.552902,0.476293,5.496023,0.697645
32,78.729248,4.572611,0.165978,3.596843,0.493244
42,69.066444,10.731550,0.527732,6.775780,0.686619
42,53.968099,30.792517,2.198223,5.224751,1.583393
42,89.405939,10.258237,1.038966,2.635758,1.016229
32,85.499372,13.271885,0.353882,4.067300,0.711422
24,63.844584,45.405190,18.544491,7.562464,3.808650
42,52.173711,32.179096,1.988243,30.384630,1.322083
32,87.293761,12.987808,2.084120,81.904373,1.416975
32,88.440452,7.342105,0.381830,3.066920,0.532194
24,78.605604,27.319260,3.684361,2.202419,2.132562
23,40.698982,10.388559,0.178479,2.782253,0.450474
23,67.833306,1.168447,0.054798,2.413008,0.210637
24,61.119184,42.036663,3.752305,20.369802,1.974982
32,191.550238,10.769354,6.099389,5.133918,2.804070
32,67.475356,8.997708,0.183245,5.077036,0.439702
42,207.305731,3.326677,1.177236,3.469261,0.947069
21,44.817313,1.767527,0.006539,3.179518,0.133961
32,169.516119,3.865166,0.308273,6.298782,0.465371
24,92.167670,7.213109,1.253405,2.247420,0.945268
23,79.674641,7.003209,0.198276,2.347602,0.449773
32,250.307488,2.898358,0.585950,6.851439,0.756535
42,72.092529,7.293383,0.342771,6.347396,0.574804
32,96.940400,10.340140,1.574027,9.370416,0.939597
32,209.953123,2.960256,0.503609,4.778870,0.761714
21,35.786921,2.469464,0.040159,4.854880,0.202675
24,60.979994,6.323527,0.109445,23.459267,0.241360
24,135.165265,12.674599,3.158085,6.776193,1.744219
24,61.998713,17.420540,0.886698,8.988307,0.947138
32,101.468376,6.564122,0.307192,9.058412,0.556347
32,100.783029,7.116731,0.386868,11.396165,0.637396
32,62.896919,7.653637,0.255787,5.081889,0.547430
23,49.023234,30.029608,3.984276,28.881222,1.462245
32,70.461164,14.063459,2.721172,4.432414,1.547801
24,66.652653,5.927949,0.359399,3.571714,0.553843
32,68.343943,5.026030,0.094114,2.576981,0.303101
24,227.139632,20.490147,42.041599,7.552259,6.969623
24,93.464950,37.652348,4.407003,6.440122,2.202737
32,57.282019,7.063643,0.312559,3.125852,0.637678
32,47.055358,10.394938,0.218340,4.057351,0.428155
32,151.878607,10.070233,7.808459,2.877285,3.242439
32,63.534921,5.017520,0.092297,8.058691,0.313740
32,54.317819,2.898056,0.054424,8.190531,0.220035
32,105.028381,8.323220,0.222911,4.562432,0.473850
23,85.747843,29.066549,4.655920,2.566396,2.072473
42,41.410394,10.896951,0.292213,6.245852,0.506669
32,127.334906,4.323344,0.286705,8.504316,0.511589
32,76.073376,7.144813,0.140311,10.031606,0.265756
24,85.800751,20.836376,1.211787,25.484230,1.025299
42,99.304062,16.778692,0.533857,7.418043,0.717705
32,154.942760,8.014756,2.254931,3.428597,1.459821
24,78.253871,5.586151,1.343400,4.890624,0.870715
24,72.856079,9.788335,0.652430,3.945070,0.680940
42,116.028395,4.226252,0.289865,2.666306,0.582904
32,46.799140,22.009073,0.484464,8.087479,0.696348
32,108.588765,6.924160,0.812384,7.984587,0.818246
42,54.046932,27.644451,4.307837,18.041296,1.938945
21,51.863582,1.064515,0.140074,2.584413,0.506288
32,46.746800,3.612426,0.046374,2.397713,0.194925
42,90.171314,2.689323,0.160401,8.507722,0.172423
24,91.462777,15.420128,2.669230,15.589355,1.603617
42,270.091343,4.279207,0.659071,7.699427,0.822149
32,191.396068,6.134337,2.522347,2.489461,1.901061
24,104.425869,7.310117,0.665383,2.495764,0.688194
23,69.147068,7.066047,0.205144,2.727218,0.392799
32,63.456377,28.786083,3.107790,10.631869,1.726916
32,57.776415,1.331455,0.008199,4.990924,0.290995
42,46.665601,11.466376,0.274963,7.768483,0.567324
23,44.162722,4.127664,0.063434,2.033060,0.260136
24,158.425209,6.469882,0.965851,7.590341,0.867789
42,55.404653,2.913534,0.072051,3.285682,0.271580
42,86.174943,3.756036,0.126492,3.055958,0.380361
42,72.814987,3.236821,0.156472,2.635219,0.414948
24,48.011442,19.265203,2.263697,5.103637,1.520164
32,46.937235,9.309823,0.103297,6.452428,0.316004
32,73.631201,25.444534,1.257848,20.697899,1.170620
32,98.479634,8.008401,0.181484,3.200703,0.308612
24,51.588059,6.797568,0.157926,3.737830,0.235169
42,67.345215,16.713497,0.649352,3.720633,0.817155
23,82.068883,22.160038,2.545529,26.750540,1.661595
24,54.607624,9.277428,0.578041,32.871979,0.850142
24,177.639634,20.314714,11.467590,2.824308,3.091021
23,288.249099,2.335551,1.029066,2.701848,1.116403
42,143.654806,4.801610,0.294353,2.013634,0.488739
24,161.737339,4.598520,2.525292,3.194002,1.300052
24,40.713236,15.539008,0.676203,14.127724,0.786671
23,31.766530,18.686150,0.302988,4.610553,0.566124
32,48.248571,8.890156,0.248538,90.701561,0.496061
24,61.306822,31.187593,2.333780,4.533270,1.773542
42,56.184771,7.582679,0.249957,3.259175,0.497061
42,103.002286,20.737421,1.740025,8.026514,1.459166
42,53.307636,1.512659,0.008831,3.391659,0.056376
32,70.186564,5.027632,0.120054,5.896885,0.329124
42,63.286610,4.888164,0.166472,4.803850,0.303247
32,60.890751,11.739489,0.436092,14.729596,0.666419
23,388.544528,7.536673,8.386842,45.112671,2.928281
32,100.662272,28.648579,2.683659,5.718952,1.570679
42,437.369236,7.134655,3.257216,2.343975,1.575452
23,38.701656,7.267052,0.068685,3.200276,0.329539
24,153.323478,36.102367,19.338722,6.822940,4.354858
42,62.828024,8.956680,0.157433,2.501046,0.358700
23,106.209632,5.888350,1.674792,4.934398,1.242235
42,40.717900,9.171319,0.194475,21.793396,0.418759
42,74.628871,19.025890,0.758343,6.915460,0.881586
21,32.241880,2.834949,0.014604,2.256247,0.155992
42,43.380422,17.139151,0.286844,2.203137,0.500069
42,44.876304,7.426583,0.073532,2.924102,0.237027
32,62.606509,24.228273,1.086787,8.341169,1.016840
32,67.854385,22.240255,0.939069,4.034382,1.103944
24,53.629833,30.610609,3.418042,2.875295,1.451043
42,36.054662,14.067304,0.380804,10.071001,0.610711
32,57.690030,4.537436,0.062156,12.665977,0.251103
32,55.621876,11.451504,0.344543,2.353987,0.589751
42,96.726435,3.460112,0.415394,2.710491,0.655843
42,214.093613,10.497772,4.870864,3.326667,2.520847
23,35.994681,1.971864,0.007625,2.359729,0.090848
32,82.846846,14.494110,1.089341,4.023206,1.106401
32,131.362536,16.589643,2.466763,19.868105,1.592530
21,107.835891,10.553773,0.822630,9.269410,0.890446
32,95.142463,8.876339,0.206845,2.273678,0.478040
32,109.214272,10.228513,0.899658,6.917830,0.936597
24,51.395851,55.962341,4.618675,31.590633,2.198558
32,91.330230,3.859891,0.052559,2.138026,0.269591
42,85.579782,29.132090,4.774526,7.301497,2.207577
32,262.557447,9.137331,2.147665,3.465992,1.217456
42,77.808548,14.857599,1.071440,6.386218,1.086883
42,35.252074,7.996172,0.273359,6.817149,0.480202
24,69.118805,7.555760,0.604821,5.057863,0.389602
42,35.880414,22.721451,1.045445,6.157053,0.965761
32,63.057699,11.596400,0.343418,4.615411,0.556973
32,59.620288,5.236834,0.306022,2.292414,0.514392
21,50.431272,2.925797,0.043832,6.117878,0.166209
42,37.029805,4.381638,0.124872,4.705434,0.324819
24,175.916026,9.776962,11.337305,2.018135,3.785664
32,31.014145,12.154409,0.170703,3.238607,0.346519
23,50.363892,1.114300,0.002030,2.273358,0.118338
42,95.239554,10.227085,1.356028,13.374079,1.105994
32,33.087918,6.745185,0.079121,2.326372,0.337040
23,47.916417,3.134549,0.022700,2.045269,0.175903
32,47.440548,16.887882,0.448884,6.355873,0.658359
42,49.235291,3.506160,0.154771,20.600752,0.307283
32,46.211629,2.268885,0.024702,11.550878,0.153128
32,147.831294,4.074787,0.646509,2.852479,0.773764
23,41.782619,7.573651,0.817981,22.819260,0.308127
24,44.742965,18.538387,1.453327,26.009558,1.209751
24,261.343980,62.548290,74.647942,10.770996,9.279899
32,100.532025,8.889039,0.478800,2.240775,0.902047
42,183.021235,6.908539,1.896273,3.419747,1.535932
42,53.347257,9.771239,0.392244,11.032270,0.639515
42,118.790249,17.680069,2.871186,7.194806,1.695898
42,121.869692,5.240356,0.148920,5.814705,0.388777
32,142.572669,17.865343,2.021290,15.274778,1.417912
32,174.685074,10.725172,2.621803,4.153994,1.538825
32,55.881997,5.483438,0.094263,2.956079,0.313705
32,116.609760,32.300976,3.019259,34.831665,1.712488
42,73.508176,22.642063,3.502867,7.218462,1.850037
32,59.084725,3.375426,0.067868,2.163259,0.282069
32,106.585064,7.590309,0.581543,5.212626,0.794802
23,45.543488,14.992372,0.549282,14.044247,0.723059
42,123.280614,11.827454,4.334708,3.917751,2.119778
32,108.339485,5.064337,0.267211,7.458502,0.500048
42,93.445063,9.558536,0.868979,5.435875,0.968697
32,54.588791,22.384190,1.222391,109.200043,1.150883
24,137.930831,17.212442,8.661196,25.549988,3.096445
24,134.687204,12.944807,2.092052,6.469978,1.335755
42,42.973832,3.643313,0.078605,3.108064,0.261296
32,59.778135,29.021894,2.682655,13.481697,1.543577
23,30.353744,6.720632,0.113882,3.737199,0.306578
42,74.553969,10.289909,0.632481,4.832932,0.658324
24,44.533692,4.958490,0.162584,3.083088,0.421580
24,47.529773,14.852508,0.483239,7.441917,0.723184
42,86.558325,4.033819,0.115841,3.613799,0.337654
32,130.247519,3.719432,0.075255,2.543040,0.306229
23,62.529921,25.282612,1.431005,5.367364,1.171144
32,78.587801,16.150061,1.181231,5.212507,0.989692
42,48.265494,7.272215,0.624109,3.523705,0.765862
24,47.743240,16.922144,1.148021,2.533179,1.134253
32,42.027737,20.138117,0.512385,12.568157,0.692622
42,190.347666,8.499857,1.679072,5.596321,0.680106
32,51.368474,45.271461,2.262315,30.945774,1.496356
24,58.532425,19.754942,2.287282,5.317877,1.387984
32,35.036237,2.554097,0.024793,2.690614,0.229510
32,45.231052,5.565367,0.085570,2.405118,0.361268
32,67.677678,2.688946,0.034725,2.029299,0.254818
24,80.227722,11.430308,0.785991,53.512936,0.906190
32,42.839922,9.475400,0.429170,4.215205,0.626521
32,76.343800,4.697622,0.147452,9.228370,0.386730
24,32.216585,6.897685,0.288076,4.016683,0.497255
32,86.922267,20.976892,2.256333,14.943564,1.481399
23,48.554871,8.027387,0.295500,2.209356,0.654831
24,35.065699,5.308802,0.040370,13.012887,0.212336
42,52.296592,3.735675,0.150292,10.270750,0.393428
23,116.947733,5.484096,0.500653,6.221218,0.745744
24,35.409894,15.908539,0.802614,21.736576,0.920036
24,131.764616,54.667168,9.230591,68.944916,2.877759
42,69.406804,16.892637,0.662562,5.921193,0.905180
23,121.286808,6.286593,0.665316,11.506268,1.148915
42,151.687201,23.110945,4.718688,15.446548,2.360575
32,104.502901,19.839041,1.922381,23.870092,1.422796
42,56.112393,3.886881,0.052035,2.137825,0.273797
24,218.802718,20.224995,53.007442,13.831353,7.209108
32,32.008091,7.004390,0.071219,3.984744,0.339698
24,42.350344,13.529936,0.448049,11.697908,0.786004
42,54.445010,3.361557,0.026383,598.211670,0.155449
42,58.508487,4.483664,0.107898,10.247956,0.291870
42,65.402223,15.432334,0.808621,7.830510,0.900456
32,47.502639,4.790514,0.079068,10.816236,0.278399
32,71.649245,19.365089,2.468240,3.024351,1.445914
42,75.761910,13.577118,0.505978,7.003290,0.679230
42,56.825532,10.424375,0.154708,8.724176,0.443860
32,75.975893,4.638507,0.110052,2.164982,0.412883
42,60.770514,20.195564,1.760814,9.000110,1.360286
32,130.737928,6.401902,0.422937,6.726499,0.664732
42,82.454077,7.473136,0.336550,4.457193,0.573103
32,70.239588,5.020700,0.137963,2.387993,0.349743
42,109.634163,1.148337,0.022898,4.125197,0.161612
32,59.189261,3.573343,0.150520,30.198059,0.368448
24,71.345465,41.307693,4.310548,3.106008,1.855419
23,40.085782,15.415088,0.289982,78.454414,0.510659
23,45.546694,5.575862,0.044196,2.987887,0.187799
32,139.092201,3.933690,0.160662,2.523815,0.591536
32,92.792908,2.042254,0.034897,3.398134,0.181270
32,46.302531,-0.134623,0.000102,3.578978,0.038845
32,45.748731,5.871553,0.065302,7.991405,0.259833
23,92.749635,3.220924,0.185161,2.418680,0.428000
42,200.628587,8.488692,4.884654,2.400293,1.427826
32,82.243501,3.592852,0.115455,2.401889,0.332155
42,104.814603,20.757446,4.205412,37.910202,2.041102
32,101.487998,5.912219,0.122549,8.560408,0.341804
42,63.446765,5.989304,0.156676,3.035575,0.446730
32,32.160858,8.763817,0.187024,4.231204,0.431475
32,37.297491,5.294051,0.237635,6.650445,0.462491
32,101.801543,6.516613,0.405888,2.618976,0.614311
24,38.259640,23.156094,0.657026,66.534676,0.807718
42,175.359480,3.931515,0.323057,8.047790,0.493600
23,230.273128,0.720235,0.010297,4.702270,0.095708
24,60.818411,49.312321,1.925773,6.733922,1.388037
42,35.990954,1.984071,0.012475,3.470389,0.133249
32,71.014419,5.716516,0.141922,4.948992,0.398703
32,174.581696,11.935847,3.428092,18.414558,1.853638
42,96.208002,2.940653,0.093383,6.315009,0.323692
32,61.252295,1.637200,0.083469,3.362492,0.310696
24,80.470141,5.456227,0.093818,3.111187,0.249242
24,118.180803,43.187256,17.254255,3.082692,2.027577
32,63.196716,2.348696,0.063521,3.137897,0.210622
24,57.311000,35.796150,2.604558,6.343454,0.520846
32,52.506663,10.133095,0.157895,7.986966,0.369573
42,39.997202,14.185309,0.228555,12.045968,0.433984
24,34.618165,9.309013,0.353910,6.424913,0.588055
24,36.608616,11.470104,0.157633,12.603084,0.399162
42,80.934365,8.682349,0.374495,9.055201,0.632425
24,45.451510,96.779320,11.952988,2.577827,2.152611
32,31.574519,21.179857,0.566966,5.250939,0.759125
24,38.429038,4.216561,0.023136,5.706138,0.135564
